,MATCH_ID,TEAM,HOME TEAM,BELONGS TO,BOWLING,OVERS,MAIDENS,RUNS,WICKETS,ECONOMY,Dots,FOURS,SIXES,WIDE,NO BALL,season
4988,1082628,MI v RCB,MI,RCB,Sreenath Aravind,2,0,21,0,10.5,2,2,1,0,0,2017
4989,1082628,MI v RCB,MI,RCB,Shane Watson,3.5,0,28,1,7.3,6,3,0,1,0,2017
4990,1082628,MI v RCB,MI,RCB,Pawan Negi,4,0,17,2,4.25,10,0,0,0,0,2017
4991,1082629,RPS v GL,RPS,RPS,Jaydev Unadkat,3.5,0,29,3,7.56,10,3,1,0,0,2017
4992,1082629,RPS v GL,RPS,RPS,Washington Sundar,2,0,12,0,6,8,1,1,0,0,2017
4993,1082629,RPS v GL,RPS,RPS,Ben Stokes,4,0,36,0,9,10,5,1,0,0,2017
4994,1082629,RPS v GL,RPS,RPS,Imran Tahir,4,0,27,3,6.75,9,2,1,0,0,2017
4995,1082629,RPS v GL,RPS,RPS,Shardul Thakur,3,0,25,1,8.33,5,3,0,1,0,2017
4996,1082629,RPS v GL,RPS,RPS,Daniel Christian,3,0,27,1,9,3,1,1,1,0,2017
4997,1082629,RPS v GL,RPS,GL,Pradeep Sangwan,4,0,38,2,9.5,10,5,1,1,0,2017
4998,1082629,RPS v GL,RPS,GL,Basil Thampi,4,0,35,2,8.75,7,2,2,1,0,2017
4999,1082629,RPS v GL,RPS,GL,James Faulkner,2.5,0,30,0,10.58,4,2,2,0,0,2017
5000,1082629,RPS v GL,RPS,GL,Ankit Soni,4,0,16,0,4,13,0,0,1,0,2017
5001,1082629,RPS v GL,RPS,GL,Ravindra Jadeja,2,0,19,0,9.5,7,1,2,0,0,2017
5002,1082629,RPS v GL,RPS,GL,Dwayne Smith,3,0,26,0,8.66,5,2,1,1,0,2017
5003,1082630,DC v SRH,DC,DC,Jayant Yadav,4,0,26,0,6.5,12,1,2,0,0,2017
5004,1082630,DC v SRH,DC,DC,Kagiso Rabada,4,0,59,0,14.75,4,10,1,0,1,2017
5005,1082630,DC v SRH,DC,DC,Chris Morris,4,0,36,0,9,7,4,1,0,0,2017
5006,1082630,DC v SRH,DC,DC,Mohammed Shami,4,0,36,2,9,8,5,0,1,0,2017
5007,1082630,DC v SRH,DC,DC,Amit Mishra,4,0,23,1,5.75,9,2,0,1,0,2017
5008,1082630,DC v SRH,DC,SRH,Bhuvneshwar Kumar,4,0,33,1,8.25,9,3,1,0,0,2017
5009,1082630,DC v SRH,DC,SRH,Mohammed Siraj,4,0,41,2,10.25,7,3,3,0,0,2017
5010,1082630,DC v SRH,DC,SRH,Siddarth Kaul,4,0,38,1,9.5,7,1,3,1,0,2017
5011,1082630,DC v SRH,DC,SRH,Moises Henriques,2.1,0,36,0,16.61,1,6,1,1,0,2017
5012,1082630,DC v SRH,DC,SRH,Rashid Khan,4,0,24,0,6,8,2,0,0,0,2017
5013,1082630,DC v SRH,DC,SRH,Yuvraj Singh,1,0,16,0,16,0,0,2,0,0,2017
5014,1082631,KKR v RPS,KKR,RPS,Jaydev Unadkat,4,1,28,2,7,15,3,2,0,0,2017
5015,1082631,KKR v RPS,KKR,RPS,Ben Stokes,4,0,24,1,6,10,3,0,0,0,2017
5016,1082631,KKR v RPS,KKR,RPS,Washington Sundar,2,0,18,2,9,6,2,1,0,0,2017
5017,1082631,KKR v RPS,KKR,RPS,Shardul Thakur,3,0,21,0,7,6,3,0,0,0,2017
5018,1082631,KKR v RPS,KKR,RPS,Imran Tahir,4,0,36,1,9,6,1,3,0,0,2017
5019,1082631,KKR v RPS,KKR,RPS,Daniel Christian,3,0,23,1,7.66,6,2,1,0,0,2017
5020,1082631,KKR v RPS,KKR,KKR,Nathan Coulter-Nile,3,0,41,0,13.66,8,6,2,2,0,2017
5021,1082631,KKR v RPS,KKR,KKR,Umesh Yadav,4,0,23,1,5.75,12,2,1,0,0,2017
5022,1082631,KKR v RPS,KKR,KKR,Chris Woakes,4,0,18,3,4.5,14,1,1,0,0,2017
5023,1082631,KKR v RPS,KKR,KKR,Sunil Narine,4,0,28,1,7,9,4,0,0,0,2017
5024,1082631,KKR v RPS,KKR,KKR,Kuldeep Yadav,4,0,35,1,8.75,10,0,4,0,0,2017
5025,1082631,KKR v RPS,KKR,KKR,Colin de Grandhomme,0.2,0,7,0,21,0,0,1,0,0,2017
5026,1082632,DC v GL,DC,DC,Shahbaz Nadeem,2,0,28,0,14,3,3,2,0,0,2017
5027,1082632,DC v GL,DC,DC,Kagiso Rabada,4,0,28,2,7,11,2,1,0,0,2017
5028,1082632,DC v GL,DC,DC,Pat Cummins,4,0,30,2,7.5,9,4,0,0,0,2017
5029,1082632,DC v GL,DC,DC,Mohammed Shami,3,0,40,0,13.33,4,5,2,0,0,2017
5030,1082632,DC v GL,DC,DC,Amit Mishra,2,0,23,0,11.5,1,2,1,0,0,2017
5031,1082632,DC v GL,DC,DC,Marlon Samuels,2,0,22,0,11,3,0,2,0,0,2017
5032,1082632,DC v GL,DC,DC,Corey Anderson,3,0,36,1,12,3,0,3,4,0,2017
5033,1082632,DC v GL,DC,GL,Pradeep Sangwan,4,0,43,1,10.75,11,3,4,1,0,2017
5034,1082632,DC v GL,DC,GL,Basil Thampi,4,0,40,1,10,9,0,4,3,0,2017
5035,1082632,DC v GL,DC,GL,James Faulkner,2.3,0,35,0,14,5,1,4,1,0,2017
5036,1082632,DC v GL,DC,GL,Suresh Raina,2,0,24,0,12,3,1,2,0,0,2017
5037,1082632,DC v GL,DC,GL,Ankit Soni,2,0,26,0,13,2,0,3,0,0,2017
5038,1082632,DC v GL,DC,GL,Ravindra Jadeja,2,0,28,1,14,4,1,3,0,0,2017
5039,1082632,DC v GL,DC,GL,Dwayne Smith,1,0,11,0,11,1,2,0,0,0,2017
5040,1082633,RCB v KXIP,RCB,RCB,Aniket Choudhary,4,1,17,2,4.25,13,1,0,0,0,2017
5041,1082633,RCB v KXIP,RCB,RCB,Sreenath Aravind,2,0,13,1,6.5,6,2,0,0,0,2017
5042,1082633,RCB v KXIP,RCB,RCB,Shane Watson,4,0,43,1,10.75,5,5,1,1,0,2017
5043,1082633,RCB v KXIP,RCB,RCB,Samuel Badree,3,0,14,0,4.66,8,1,0,0,0,2017
5044,1082633,RCB v KXIP,RCB,RCB,Pawan Negi,3,0,21,1,7,7,1,1,0,0,2017
5045,1082633,RCB v KXIP,RCB,RCB,Yuzvendra Chahal,4,0,21,2,5.25,14,1,1,2,0,2017
5046,1082633,RCB v KXIP,RCB,KXIP,Sandeep Sharma,4,0,22,3,5.5,15,2,1,0,0,2017
5047,1082633,RCB v KXIP,RCB,KXIP,T Natarajan,1,0,15,0,15,2,2,1,0,0,2017
5048,1082633,RCB v KXIP,RCB,KXIP,Varun Aaron,4,0,28,0,7,14,5,0,2,0,2017
5049,1082633,RCB v KXIP,RCB,KXIP,Mohit Sharma,4,0,24,2,6,8,1,1,0,0,2017
5050,1082633,RCB v KXIP,RCB,KXIP,Axar Patel,3,0,11,3,3.66,7,0,0,0,0,2017
5051,1082633,RCB v KXIP,RCB,KXIP,Glenn Maxwell,3,0,15,2,5,5,0,0,1,0,2017
5052,1082634,SRH v RPS,SRH,SRH,Bhuvneshwar Kumar,4,0,39,0,9.75,5,2,2,2,0,2017
5053,1082634,SRH v RPS,SRH,SRH,Ashish Nehra,1.1,0,5,0,4.28,4,0,0,1,0,2017
5054,1082634,SRH v RPS,SRH,SRH,Siddarth Kaul,4,0,29,4,7.25,9,3,0,1,0,2017
5055,1082634,SRH v RPS,SRH,SRH,Rashid Khan,4,0,18,1,4.5,9,0,0,0,0,2017
5056,1082634,SRH v RPS,SRH,SRH,Moises Henriques,2.5,0,15,0,5.29,7,0,1,0,0,2017
5057,1082634,SRH v RPS,SRH,SRH,Bipul Sharma,4,0,39,1,9.75,5,0,3,0,0,2017
5058,1082634,SRH v RPS,SRH,RPS,Jaydev Unadkat,4,1,30,5,7.5,12,2,2,0,0,2017
5059,1082634,SRH v RPS,SRH,RPS,Washington Sundar,3,0,19,0,6.33,9,3,0,0,0,2017
5060,1082634,SRH v RPS,SRH,RPS,Ben Stokes,4,0,30,3,7.5,11,2,1,1,0,2017
5061,1082634,SRH v RPS,SRH,RPS,Imran Tahir,4,0,24,1,6,11,1,1,1,0,2017
5062,1082634,SRH v RPS,SRH,RPS,Shardul Thakur,2,0,12,0,6,6,2,0,0,0,2017
5063,1082634,SRH v RPS,SRH,RPS,Daniel Christian,3,0,21,0,7,6,1,1,0,0,2017
5064,1082635,DC v MI,DC,DC,Zaheer Khan,4,0,29,0,7.25,6,2,1,0,0,2017
5065,1082635,DC v MI,DC,DC,Kagiso Rabada,4,0,33,1,8.25,9,2,1,3,0,2017
5066,1082635,DC v MI,DC,DC,Pat Cummins,4,0,59,0,14.75,6,6,3,4,0,2017
5067,1082635,DC v MI,DC,DC,Amit Mishra,4,0,37,1,9.25,10,0,4,0,0,2017
5068,1082635,DC v MI,DC,DC,Mohammed Shami,2,0,16,0,8,5,3,0,0,0,2017
5069,1082635,DC v MI,DC,DC,Corey Anderson,2,0,29,1,14.5,1,2,2,1,0,2017
5070,1082635,DC v MI,DC,MI,Mitchell McClenaghan,2,0,18,1,9,5,2,1,0,0,2017
5071,1082635,DC v MI,DC,MI,Lasith Malinga,2,0,5,2,2.5,10,1,0,0,0,2017
5072,1082635,DC v MI,DC,MI,Jasprit Bumrah,1,0,6,1,6,3,1,0,0,0,2017
5073,1082635,DC v MI,DC,MI,Harbhajan Singh,4,0,22,3,5.5,15,1,2,0,0,2017
5074,1082635,DC v MI,DC,MI,Karn Sharma,3.4,0,11,3,3,14,0,0,1,0,2017
5075,1082635,DC v MI,DC,MI,Hardik Pandya,1,0,2,0,2,4,0,0,0,0,2017
5076,1082636,RCB v KKR,RCB,KKR,Umesh Yadav,4,0,36,3,9,12,4,2,1,0,2017
5077,1082636,RCB v KKR,RCB,KKR,Chris Woakes,4,0,39,1,9.75,8,3,2,1,0,2017
5078,1082636,RCB v KKR,RCB,KKR,Sunil Narine,4,0,29,2,7.25,8,2,1,0,0,2017
5079,1082636,RCB v KKR,RCB,KKR,Ankit Rajpoot,4,0,25,0,6.25,7,1,1,0,0,2017
5080,1082636,RCB v KKR,RCB,KKR,Piyush Chawla,2,0,13,0,6.5,1,0,0,0,0,2017
5081,1082636,RCB v KKR,RCB,KKR,Colin de Grandhomme,2,0,15,0,7.5,2,1,0,0,0,2017
5082,1082636,RCB v KKR,RCB,RCB,Aniket Choudhary,2.5,1,19,1,6.7,10,2,1,0,0,2017
5083,1082636,RCB v KKR,RCB,RCB,Samuel Badree,3,0,40,0,13.33,5,2,4,0,0,2017
5084,1082636,RCB v KKR,RCB,RCB,Yuzvendra Chahal,4,0,39,1,9.75,13,3,3,1,0,2017
5085,1082636,RCB v KKR,RCB,RCB,Sreenath Aravind,1,0,26,0,26,0,4,1,2,0,2017
5086,1082636,RCB v KKR,RCB,RCB,Pawan Negi,3.1,0,21,2,6.63,4,1,0,0,0,2017
5087,1082636,RCB v KKR,RCB,RCB,Travis Head,1.1,0,11,0,9.42,1,0,1,0,0,2017
5088,1082637,KXIP v GL,KXIP,GL,Pradeep Sangwan,3,0,28,1,9.33,8,2,2,0,0,2017
5089,1082637,KXIP v GL,KXIP,GL,Dhawal Kulkarni,4,0,24,1,6,9,0,1,2,0,2017
5090,1082637,KXIP v GL,KXIP,GL,Basil Thampi,4,0,48,1,12,2,5,2,0,0,2017
5091,1082637,KXIP v GL,KXIP,GL,James Faulkner,4,0,43,0,10.75,2,4,1,0,0,2017
5092,1082637,KXIP v GL,KXIP,GL,Ravindra Jadeja,2,0,19,0,9.5,1,2,0,1,0,2017
5093,1082637,KXIP v GL,KXIP,GL,Ankit Soni,3,0,27,0,9,3,1,1,0,0,2017
5094,1082637,KXIP v GL,KXIP,KXIP,Sandeep Sharma,4,0,29,2,7.25,9,4,0,0,1,2017
5095,1082637,KXIP v GL,KXIP,KXIP,Mohit Sharma,4,0,35,0,8.75,4,3,1,0,0,2017
5096,1082637,KXIP v GL,KXIP,KXIP,Varun Aaron,4,0,43,0,10.75,6,5,1,0,0,2017
5097,1082637,KXIP v GL,KXIP,KXIP,Axar Patel,3,0,29,0,9.66,1,0,2,0,0,2017
5098,1082637,KXIP v GL,KXIP,KXIP,Glenn Maxwell,2,0,21,1,10.5,3,2,1,0,0,2017
5099,1082637,KXIP v GL,KXIP,KXIP,T Natarajan,2.4,0,32,1,12,4,3,1,2,0,2017
5100,1082638,SRH v MI,SRH,SRH,Bhuvneshwar Kumar,4,0,29,2,7.25,9,1,1,3,0,2017
5101,1082638,SRH v MI,SRH,SRH,Mohammad Nabi,4,0,13,1,3.25,15,1,0,0,0,2017
5102,1082638,SRH v MI,SRH,SRH,Mohammed Siraj,3,0,32,0,10.66,6,3,1,3,0,2017
5103,1082638,SRH v MI,SRH,SRH,Siddarth Kaul,4,0,24,3,6,8,1,0,0,0,2017
5104,1082638,SRH v MI,SRH,SRH,Rashid Khan,4,0,22,1,5.5,11,1,1,0,0,2017
5105,1082638,SRH v MI,SRH,SRH,Moises Henriques,1,0,15,0,15,0,3,0,0,0,2017
5106,1082638,SRH v MI,SRH,MI,Harbhajan Singh,4,0,23,0,5.75,8,2,0,0,0,2017
5107,1082638,SRH v MI,SRH,MI,Mitchell McClenaghan,4,0,26,1,6.5,8,2,0,1,0,2017
5108,1082638,SRH v MI,SRH,MI,Lasith Malinga,4,0,34,1,8.5,6,3,0,1,0,2017
5109,1082638,SRH v MI,SRH,MI,Jasprit Bumrah,3.2,1,23,1,6.9,8,3,0,0,0,2017
5110,1082638,SRH v MI,SRH,MI,Karn Sharma,2,0,19,0,9.5,6,1,2,0,0,2017
5111,1082638,SRH v MI,SRH,MI,Hardik Pandya,1,0,13,0,13,1,2,0,0,0,2017
5112,1082639,KXIP v KKR,KXIP,KKR,Umesh Yadav,3,0,26,1,8.66,7,3,0,2,0,2017
5113,1082639,KXIP v KKR,KXIP,KKR,Colin de Grandhomme,4,0,37,0,9.25,8,2,2,2,0,2017
5114,1082639,KXIP v KKR,KXIP,KKR,Sunil Narine,4,0,27,1,6.75,8,3,0,0,0,2017
5115,1082639,KXIP v KKR,KXIP,KKR,Chris Woakes,4,0,20,2,5,12,2,0,1,0,2017
5116,1082639,KXIP v KKR,KXIP,KKR,Ankit Rajpoot,2,0,17,0,8.5,4,3,0,0,0,2017
5117,1082639,KXIP v KKR,KXIP,KKR,Kuldeep Yadav,3,0,34,2,11.33,4,0,3,1,0,2017
5118,1082639,KXIP v KKR,KXIP,KXIP,Sandeep Sharma,4,0,31,0,7.75,6,4,0,0,0,2017
5119,1082639,KXIP v KKR,KXIP,KXIP,Matt Henry,3,0,31,1,10.33,5,4,1,0,0,2017
5120,1082639,KXIP v KKR,KXIP,KXIP,Mohit Sharma,3,0,24,2,8,8,3,1,0,0,2017
5121,1082639,KXIP v KKR,KXIP,KXIP,Axar Patel,4,0,28,0,7,9,2,1,0,0,2017
5122,1082639,KXIP v KKR,KXIP,KXIP,Rahul Tewatia,4,0,18,2,4.5,10,1,0,1,0,2017
5123,1082639,KXIP v KKR,KXIP,KXIP,Swapnil Singh,2,0,19,0,9.5,2,0,1,1,0,2017
5124,1082640,GL v DC,GL,DC,Zaheer Khan,4,0,30,0,7.5,9,3,1,0,0,2017
5125,1082640,GL v DC,GL,DC,Mohammed Shami,4,0,36,1,9,11,3,2,2,0,2017
5126,1082640,GL v DC,GL,DC,Pat Cummins,4,0,38,1,9.5,4,5,0,0,0,2017
5127,1082640,GL v DC,GL,DC,Amit Mishra,2,0,27,1,13.5,2,2,2,0,0,2017
5128,1082640,GL v DC,GL,DC,Carlos Brathwaite,4,0,38,1,9.5,5,4,1,1,0,2017
5129,1082640,GL v DC,GL,DC,Corey Anderson,2,0,19,0,9.5,3,3,0,1,0,2017
5130,1082640,GL v DC,GL,GL,Dhawal Kulkarni,4,0,30,1,7.5,10,5,0,0,0,2017
5131,1082640,GL v DC,GL,GL,Pradeep Sangwan,3,0,35,1,11.66,7,8,0,0,0,2017
5132,1082640,GL v DC,GL,GL,Basil Thampi,3.4,0,43,1,11.72,5,6,1,1,0,2017
5133,1082640,GL v DC,GL,GL,Dwayne Smith,1,0,17,0,17,1,4,0,0,0,2017
5134,1082640,GL v DC,GL,GL,Ravindra Jadeja,4,0,31,0,7.75,10,4,1,0,0,2017
5135,1082640,GL v DC,GL,GL,James Faulkner,4,0,39,2,9.75,10,4,2,0,0,2017
5136,1082641,MI v KXIP,MI,MI,Hardik Pandya,2,0,29,0,14.5,3,3,2,1,0,2017
5137,1082641,MI v KXIP,MI,MI,Mitchell McClenaghan,4,0,54,1,13.5,4,7,1,2,2,2017
5138,1082641,MI v KXIP,MI,MI,Jasprit Bumrah,4,0,24,1,6,10,3,0,0,0,2017
5139,1082641,MI v KXIP,MI,MI,Lasith Malinga,4,0,45,0,11.25,5,2,2,3,1,2017
5140,1082641,MI v KXIP,MI,MI,Karn Sharma,3,0,32,1,10.66,4,2,2,0,0,2017
5141,1082641,MI v KXIP,MI,MI,Harbhajan Singh,3,0,45,0,15,1,1,5,0,0,2017
5142,1082641,MI v KXIP,MI,KXIP,Sandeep Sharma,4,0,42,1,10.5,8,4,1,4,0,2017
5143,1082641,MI v KXIP,MI,KXIP,Matt Henry,2,0,40,0,20,2,3,4,1,0,2017
5144,1082641,MI v KXIP,MI,KXIP,Ishant Sharma,3,0,29,0,9.66,8,5,0,0,1,2017
5145,1082641,MI v KXIP,MI,KXIP,Mohit Sharma,4,0,57,2,14.25,6,6,4,0,0,2017
5146,1082641,MI v KXIP,MI,KXIP,Axar Patel,3,0,28,1,9.33,6,0,3,0,0,2017
5147,1082641,MI v KXIP,MI,KXIP,Glenn Maxwell,2,0,8,1,4,5,0,0,0,0,2017
5148,1082641,MI v KXIP,MI,KXIP,Rahul Tewatia,2,0,17,1,8.5,5,0,2,0,0,2017
5149,1082642,DC v RPS,DC,RPS,Jaydev Unadkat,4,0,29,2,7.25,10,2,1,0,0,2017
5150,1082642,DC v RPS,DC,RPS,Shardul Thakur,3,0,35,0,11.66,7,3,2,0,0,2017
5151,1082642,DC v RPS,DC,RPS,Washington Sundar,3,0,23,1,7.66,7,2,1,0,0,2017
5152,1082642,DC v RPS,DC,RPS,Ben Stokes,4,0,31,2,7.75,11,3,1,3,0,2017
5153,1082642,DC v RPS,DC,RPS,Adam Zampa,4,0,29,1,7.25,9,2,1,1,0,2017
5154,1082642,DC v RPS,DC,RPS,Daniel Christian,2,0,18,1,9,1,2,0,0,0,2017
5155,1082642,DC v RPS,DC,DC,Zaheer Khan,4,0,25,2,6.25,7,2,0,1,0,2017
5156,1082642,DC v RPS,DC,DC,Mohammed Shami,4,0,37,2,9.25,7,3,1,2,0,2017
5157,1082642,DC v RPS,DC,DC,Shahbaz Nadeem,3,0,21,1,7,11,3,1,0,0,2017
5158,1082642,DC v RPS,DC,DC,Amit Mishra,3,0,26,0,8.66,4,2,1,1,0,2017
5159,1082642,DC v RPS,DC,DC,Pat Cummins,4,0,31,1,7.75,12,2,2,1,0,2017
5160,1082642,DC v RPS,DC,DC,Marlon Samuels,1,0,12,0,12,2,1,1,0,0,2017
5161,1082642,DC v RPS,DC,DC,Corey Anderson,1,0,4,0,4,3,0,0,0,0,2017
5162,1082643,GL v SRH,GL,SRH,Bhuvneshwar Kumar,3.2,0,25,2,7.5,9,4,0,1,0,2017
5163,1082643,GL v SRH,GL,SRH,Mohammed Siraj,4,0,32,4,8,10,4,1,0,0,2017
5164,1082643,GL v SRH,GL,SRH,Siddarth Kaul,4,0,30,1,7.5,9,1,2,1,0,2017
5165,1082643,GL v SRH,GL,SRH,Mohammad Nabi,3,0,17,0,5.66,9,1,1,0,0,2017
5166,1082643,GL v SRH,GL,SRH,Rashid Khan,4,0,34,3,8.5,10,3,2,0,0,2017
5167,1082643,GL v SRH,GL,SRH,Moises Henriques,1,0,12,0,12,1,2,0,0,0,2017
5168,1082643,GL v SRH,GL,GL,Praveen Kumar,4,0,22,2,5.5,15,4,0,1,0,2017
5169,1082643,GL v SRH,GL,GL,Pradeep Sangwan,4,0,37,0,9.25,10,7,0,0,0,2017
5170,1082643,GL v SRH,GL,GL,James Faulkner,2,0,24,0,12,0,3,0,0,0,2017
5171,1082643,GL v SRH,GL,GL,Munaf Patel,3,0,22,0,7.33,3,2,0,0,0,2017
5172,1082643,GL v SRH,GL,GL,Ravindra Jadeja,3,0,19,0,6.33,4,1,0,0,0,2017
5173,1082643,GL v SRH,GL,GL,Ankit Soni,2.1,0,31,0,14.3,1,6,0,0,0,2017
5174,1082644,KKR v MI,KKR,KKR,Trent Boult,4,0,30,2,7.5,13,2,2,2,0,2017
5175,1082644,KKR v MI,KKR,KKR,Colin de Grandhomme,2,0,16,0,8,7,3,0,2,0,2017
5176,1082644,KKR v MI,KKR,KKR,Umesh Yadav,4,0,40,0,10,9,5,2,0,0,2017
5177,1082644,KKR v MI,KKR,KKR,Sunil Narine,4,0,37,0,9.25,8,6,0,1,0,2017
5178,1082644,KKR v MI,KKR,KKR,Kuldeep Yadav,3,0,25,1,8.33,5,2,1,0,0,2017
5179,1082644,KKR v MI,KKR,KKR,Ankit Rajpoot,3,0,14,1,4.66,9,1,0,0,0,2017
5180,1082644,KKR v MI,KKR,MI,Tim Southee,4,1,39,2,9.75,11,4,2,1,1,2017
5181,1082644,KKR v MI,KKR,MI,Mitchell Johnson,4,0,30,1,7.5,12,4,1,1,0,2017
5182,1082644,KKR v MI,KKR,MI,Karn Sharma,3,0,26,1,8.66,8,2,2,0,0,2017
5183,1082644,KKR v MI,KKR,MI,Vinay Kumar,3,0,31,2,10.33,6,3,1,2,0,2017
5184,1082644,KKR v MI,KKR,MI,Krunal Pandya,2,0,14,0,7,2,1,0,0,0,2017
5185,1082644,KKR v MI,KKR,MI,Hardik Pandya,4,0,22,2,5.5,9,0,1,0,0,2017
5186,1082645,RPS v KXIP,RPS,RPS,Jaydev Unadkat,3,1,12,2,4,14,1,1,0,0,2017
5187,1082645,RPS v KXIP,RPS,RPS,Shardul Thakur,4,0,19,3,4.75,16,3,0,2,0,2017
5188,1082645,RPS v KXIP,RPS,RPS,Ben Stokes,3,0,10,0,3.33,12,1,0,1,0,2017
5189,1082645,RPS v KXIP,RPS,RPS,Adam Zampa,3.5,0,22,2,5.73,8,0,1,0,0,2017
5190,1082645,RPS v KXIP,RPS,RPS,Daniel Christian,2,0,10,2,5,4,0,0,0,0,2017
5191,1082645,RPS v KXIP,RPS,KXIP,Sandeep Sharma,2,0,12,0,6,5,1,0,1,0,2017
5192,1082645,RPS v KXIP,RPS,KXIP,Mohit Sharma,1,0,6,0,6,3,1,0,0,0,2017
5193,1082645,RPS v KXIP,RPS,KXIP,Ishant Sharma,1,0,12,0,12,1,2,0,0,0,2017
5194,1082645,RPS v KXIP,RPS,KXIP,Rahul Tewatia,3,0,14,0,4.66,10,0,1,0,0,2017
5195,1082645,RPS v KXIP,RPS,KXIP,Axar Patel,2,0,13,1,6.5,2,1,0,0,0,2017
5196,1082645,RPS v KXIP,RPS,KXIP,Swapnil Singh,1,0,6,0,6,1,0,0,0,0,2017
5197,1082645,RPS v KXIP,RPS,KXIP,Glenn Maxwell,2,0,15,0,7.5,3,0,1,0,0,2017
5198,1082646,DC v RCB,DC,DC,Zaheer Khan,4,0,31,1,7.75,10,2,2,1,0,2017
5199,1082646,DC v RCB,DC,DC,Mohammed Shami,4,0,31,0,7.75,11,2,2,1,0,2017
5200,1082646,DC v RCB,DC,DC,Pat Cummins,4,0,21,2,5.25,10,1,0,2,0,2017
5201,1082646,DC v RCB,DC,DC,Amit Mishra,2,0,26,0,13,3,2,2,0,0,2017
5202,1082646,DC v RCB,DC,DC,Corey Anderson,4,0,38,0,9.5,3,3,1,2,0,2017
5203,1082646,DC v RCB,DC,DC,Shahbaz Nadeem,2,0,12,1,6,4,1,0,1,0,2017
5204,1082646,DC v RCB,DC,RCB,Avesh Khan,4,0,23,1,5.75,12,2,1,0,0,2017
5205,1082646,DC v RCB,DC,RCB,Yuzvendra Chahal,3,0,24,0,8,8,2,1,0,1,2017
5206,1082646,DC v RCB,DC,RCB,Harshal Patel,4,0,43,3,10.75,8,7,1,1,0,2017
5207,1082646,DC v RCB,DC,RCB,Shane Watson,4,0,16,1,4,11,1,0,0,0,2017
5208,1082646,DC v RCB,DC,RCB,Travis Head,3,0,30,2,10,5,1,2,0,0,2017
5209,1082646,DC v RCB,DC,RCB,Pawan Negi,2,0,10,3,5,7,0,1,0,0,2017
5210,1082647,MI v RPS,MI,MI,Mitchell McClenaghan,4,0,46,1,11.5,10,3,3,4,1,2017
5211,1082647,MI v RPS,MI,MI,Lasith Malinga,3,0,14,1,4.66,8,1,0,0,0,2017
5212,1082647,MI v RPS,MI,MI,Jasprit Bumrah,4,0,33,0,8.25,6,1,2,0,0,2017
5213,1082647,MI v RPS,MI,MI,Karn Sharma,4,0,30,1,7.5,10,1,2,0,0,2017
5214,1082647,MI v RPS,MI,MI,Krunal Pandya,4,0,22,0,5.5,9,2,0,0,0,2017
5215,1082647,MI v RPS,MI,MI,Hardik Pandya,1,0,15,0,15,0,1,1,0,0,2017
5216,1082647,MI v RPS,MI,RPS,Jaydev Unadkat,4,0,24,1,6,10,0,2,0,0,2017
5217,1082647,MI v RPS,MI,RPS,Washington Sundar,4,0,16,3,4,13,0,1,0,0,2017
5218,1082647,MI v RPS,MI,RPS,Lockie Ferguson,3,0,21,1,7,10,1,1,5,0,2017
5219,1082647,MI v RPS,MI,RPS,Shardul Thakur,4,0,37,3,9.25,7,4,1,1,0,2017
5220,1082647,MI v RPS,MI,RPS,Adam Zampa,1,0,9,0,9,2,0,1,0,0,2017
5221,1082647,MI v RPS,MI,RPS,Daniel Christian,4,0,33,0,8.25,6,2,1,1,0,2017
5222,1082648,SRH v KKR,SRH,KKR,Umesh Yadav,4,0,21,2,5.25,12,2,0,1,0,2017
5223,1082648,SRH v KKR,SRH,KKR,Trent Boult,4,0,30,1,7.5,8,2,1,1,0,2017
5224,1082648,SRH v KKR,SRH,KKR,Sunil Narine,4,0,20,0,5,13,1,1,0,0,2017
5225,1082648,SRH v KKR,SRH,KKR,Yusuf Pathan,1,0,7,0,7,2,1,0,0,0,2017
5226,1082648,SRH v KKR,SRH,KKR,Nathan Coulter-Nile,4,0,20,3,5,12,1,1,0,0,2017
5227,1082648,SRH v KKR,SRH,KKR,Piyush Chawla,3,0,27,1,9,7,2,2,0,0,2017
5228,1082648,SRH v KKR,SRH,SRH,Bhuvneshwar Kumar,1,0,11,1,11,3,1,1,0,0,2017
5229,1082648,SRH v KKR,SRH,SRH,Chris Jordan,1,0,9,1,9,3,0,1,1,0,2017
5230,1082648,SRH v KKR,SRH,SRH,Rashid Khan,2,0,11,0,5.5,5,0,0,2,0,2017
5231,1082648,SRH v KKR,SRH,SRH,Siddarth Kaul,1,0,14,0,14,0,1,1,0,0,2017
5232,1082648,SRH v KKR,SRH,SRH,Bipul Sharma,0.2,0,2,0,6,0,0,0,0,0,2017
5233,1082649,MI v KKR,MI,MI,Mitchell Johnson,4,0,28,2,7,13,2,1,2,0,2017
5234,1082649,MI v KKR,MI,MI,Jasprit Bumrah,3,1,7,3,2.33,14,1,0,0,0,2017
5235,1082649,MI v KKR,MI,MI,Lasith Malinga,3.5,0,24,1,6.26,11,2,1,0,0,2017
5236,1082649,MI v KKR,MI,MI,Karn Sharma,4,0,16,4,4,12,1,0,1,0,2017
5237,1082649,MI v KKR,MI,MI,Krunal Pandya,3,0,25,0,8.33,5,2,1,0,0,2017
5238,1082649,MI v KKR,MI,MI,Hardik Pandya,1,0,4,0,4,3,0,0,0,0,2017
